rentrée;Rentrée universitaire;Niveau géographique;Unité géographique;regroupement;Regroupements de formations ou d’établissements;secteur;Secteur de l’établissement d’inscription;sexe;Sexe de l’étudiant;Nombre total d’étudiants inscrits;A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2013;2013-14;Commune;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;18123.0;oui;872;oui;233.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2015;2015-16;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;176.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;255.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;364.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;70.0;non;;oui;61.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;Rennes;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;189.0;non;;oui;189.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Commune;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;16099.0;oui;1059;oui;162.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2011;2011-12;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;641.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;216.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;1023.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;696.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1040.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;515.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;5815.0;non;;oui;231.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;24972.0;oui;525;oui;34.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2011;2011-12;Académie;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;549.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;1734.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;1525.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;246.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;125.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;340.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;927.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2011;2011-12;Académie;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;3971.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2015;2015-16;Commune;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;827.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2015;2015-16;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;35238;R53;A14;D035;UU35701
2015;2015-16;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1307.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2015;2015-16;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;732.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2015;2015-16;Commune;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;19399.0;oui;938;oui;230.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2014;2014-15;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;614.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;529.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;1582.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;1815.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;594.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;ENS;Écoles normales supérieures (ENS);PU;Établissements publics;2;Feminin;92.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;182.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;549.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;2;Feminin;25306.0;oui;513;oui;43.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2014;2014-15;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;18428.0;oui;896;oui;250.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;531.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;350.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;547.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;226.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;78.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;329.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2005;2005-06;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;28960.0;oui;509;oui;953.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2010;2010-11;Commune;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;752.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;813.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;30.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;714.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;411.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;926.0;non;;oui;926.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;685.0;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2010;2010-11;Commune;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;16861.0;oui;941;oui;211.0;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2012;2012-13;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;799.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2012;2012-13;Unité urbaine;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;1225.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2012;2012-13;Unité urbaine;Rennes;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;223.0;non;;oui;223.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2007;2007-08;Académie;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;911.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;993.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;88.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;497.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;383.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;2021.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;1754.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;ENS;Écoles normales supérieures (ENS);PU;Établissements publics;1;Masculin;185.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;993.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2007;2007-08;Académie;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;3616.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2008;2008-09;Unité urbaine;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;696.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;576.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;452.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;460.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;599.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;142.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;986.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;191.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;455.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;736.0;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;20067.0;oui;1059;oui;1788.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;5066.0;non;;oui;163.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Unité urbaine;Rennes;UNIV;Universités;PU;Établissements publics;1;Masculin;16099.0;oui;1059;oui;162.0;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2008;2008-09;Académie;Rennes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;884.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2008;2008-09;Académie;Rennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;492.0;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2008;2008-09;Académie;Rennes;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;189.0;non;;oui;189.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2008;2008-09;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;46723.0;oui;2457;oui;1585.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2008;2008-09;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;40203.0;oui;4298;oui;4320.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
2008;2008-09;Académie;Rennes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;8134.0;non;;oui;923.0;oui;Données diffusables;non;Autres données;ACADEMIE;A14;R53;A14;;
